Timestamp,City,Temperature (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Weather Description
2025-03-26 15:00:00,Mumbai,27.02,70,1010,4.69,clear sky
2025-03-26 18:00:00,Mumbai,26.52,70,1010,3.04,clear sky
2025-03-26 21:00:00,Mumbai,26.2,71,1009,3.57,clear sky
2025-03-27 00:00:00,Mumbai,25.91,72,1009,4.21,clear sky
2025-03-27 03:00:00,Mumbai,26.43,68,1012,3.64,clear sky
2025-03-27 06:00:00,Mumbai,27.49,65,1011,6.25,clear sky
2025-03-27 09:00:00,Mumbai,27.38,65,1009,6.79,clear sky
2025-03-27 12:00:00,Mumbai,27.31,64,1008,6.81,clear sky
2025-03-27 15:00:00,Mumbai,27,65,1010,5.79,clear sky
2025-03-27 18:00:00,Mumbai,26.82,67,1010,5.12,clear sky
2025-03-27 21:00:00,Mumbai,26.13,73,1008,5.56,clear sky
2025-03-28 00:00:00,Mumbai,25.81,72,1009,3.99,clear sky
2025-03-28 03:00:00,Mumbai,26.37,67,1011,3.75,clear sky
2025-03-28 06:00:00,Mumbai,28.12,59,1011,4.34,clear sky
2025-03-28 09:00:00,Mumbai,28.34,65,1007,5.47,clear sky
2025-03-28 12:00:00,Mumbai,28.12,67,1006,8.22,clear sky
2025-03-28 15:00:00,Mumbai,28.38,61,1008,6.56,clear sky
2025-03-28 18:00:00,Mumbai,28.06,64,1009,4.48,clear sky
2025-03-28 21:00:00,Mumbai,27.15,66,1007,7.54,clear sky
2025-03-29 00:00:00,Mumbai,27,64,1007,5.61,clear sky
2025-03-29 03:00:00,Mumbai,27.62,60,1010,3.64,clear sky
2025-03-29 06:00:00,Mumbai,29.55,49,1009,4.22,clear sky
2025-03-29 09:00:00,Mumbai,28.47,52,1006,8.19,clear sky
2025-03-29 12:00:00,Mumbai,28.78,52,1005,9.38,clear sky
2025-03-29 15:00:00,Mumbai,29.31,51,1007,6.15,clear sky
2025-03-29 18:00:00,Mumbai,28.12,61,1008,5.01,clear sky
2025-03-29 21:00:00,Mumbai,27.58,64,1007,5.62,clear sky
2025-03-30 00:00:00,Mumbai,27.15,66,1007,3.42,clear sky
2025-03-30 03:00:00,Mumbai,27.61,62,1009,2.2,clear sky
2025-03-30 06:00:00,Mumbai,29.81,51,1009,3.18,clear sky
2025-03-30 09:00:00,Mumbai,29.46,54,1005,8.13,clear sky
2025-03-30 12:00:00,Mumbai,29.31,53,1005,8.38,clear sky
2025-03-30 15:00:00,Mumbai,28.09,67,1008,3.77,clear sky
2025-03-30 18:00:00,Mumbai,27.59,72,1009,3.75,scattered clouds
2025-03-30 21:00:00,Mumbai,27.41,70,1007,3.19,overcast clouds
2025-03-31 00:00:00,Mumbai,27.53,68,1007,2.36,broken clouds
2025-03-31 03:00:00,Mumbai,27.75,66,1009,1.26,overcast clouds
2025-03-31 06:00:00,Mumbai,28.48,62,1009,3.06,broken clouds
2025-03-31 09:00:00,Mumbai,28.1,68,1007,4.45,broken clouds
2025-03-31 12:00:00,Mumbai,28.62,65,1006,4.18,broken clouds
2025-03-26 15:00:00,Delhi,33.25,10,1005,3.03,clear sky
2025-03-26 18:00:00,Delhi,30.5,12,1006,2.11,clear sky
2025-03-26 21:00:00,Delhi,28.56,14,1005,2.13,broken clouds
2025-03-27 00:00:00,Delhi,27,18,1006,2.09,overcast clouds
2025-03-27 03:00:00,Delhi,29.03,16,1008,4.32,clear sky
2025-03-27 06:00:00,Delhi,35.27,11,1007,3.79,clear sky
2025-03-27 09:00:00,Delhi,37.74,9,1003,4.77,clear sky
2025-03-27 12:00:00,Delhi,36.76,9,1002,5.34,clear sky
2025-03-27 15:00:00,Delhi,32.86,10,1004,4.27,clear sky
2025-03-27 18:00:00,Delhi,29.69,12,1005,5.21,clear sky
2025-03-27 21:00:00,Delhi,26.34,7,1006,6,clear sky
2025-03-28 00:00:00,Delhi,23.63,6,1008,4.9,clear sky
2025-03-28 03:00:00,Delhi,24.23,5,1010,3.72,clear sky
2025-03-28 06:00:00,Delhi,30.69,3,1010,4.1,clear sky
2025-03-28 09:00:00,Delhi,33.6,2,1007,5.9,clear sky
2025-03-28 12:00:00,Delhi,32.03,3,1006,5.97,clear sky
2025-03-28 15:00:00,Delhi,28.31,4,1009,5.41,clear sky
2025-03-28 18:00:00,Delhi,25.02,5,1010,4.62,clear sky
2025-03-28 21:00:00,Delhi,21.99,5,1009,4.41,clear sky
2025-03-29 00:00:00,Delhi,20.67,7,1009,4.24,clear sky
2025-03-29 03:00:00,Delhi,22.9,7,1011,5.31,overcast clouds
2025-03-29 06:00:00,Delhi,30.54,4,1010,6.09,overcast clouds
2025-03-29 09:00:00,Delhi,33.7,3,1006,5.3,overcast clouds
2025-03-29 12:00:00,Delhi,33.38,3,1006,5.31,overcast clouds
2025-03-29 15:00:00,Delhi,29.72,5,1007,4.6,overcast clouds
2025-03-29 18:00:00,Delhi,26.53,6,1009,3.83,overcast clouds
2025-03-29 21:00:00,Delhi,23.84,7,1008,3.37,broken clouds
2025-03-30 00:00:00,Delhi,21.87,8,1009,3.45,scattered clouds
2025-03-30 03:00:00,Delhi,24.13,9,1011,4.17,clear sky
2025-03-30 06:00:00,Delhi,31.57,5,1010,5.06,clear sky
2025-03-30 09:00:00,Delhi,34.89,3,1007,4.7,clear sky
2025-03-30 12:00:00,Delhi,34.44,3,1006,4.48,clear sky
2025-03-30 15:00:00,Delhi,29.94,5,1009,2.55,clear sky
2025-03-30 18:00:00,Delhi,26.79,6,1010,2.65,clear sky
2025-03-30 21:00:00,Delhi,24.72,7,1009,2.61,clear sky
2025-03-31 00:00:00,Delhi,22.98,8,1009,2.79,clear sky
2025-03-31 03:00:00,Delhi,26.03,7,1011,2.57,clear sky
2025-03-31 06:00:00,Delhi,33.81,5,1010,3.47,clear sky
2025-03-31 09:00:00,Delhi,36.86,3,1007,3.86,clear sky
2025-03-31 12:00:00,Delhi,36.24,3,1006,4.17,clear sky
2025-03-26 15:00:00,Bangalore,30.1,22,1009,5.6,scattered clouds
2025-03-26 18:00:00,Bangalore,26.22,37,1011,4.1,broken clouds
2025-03-26 21:00:00,Bangalore,23.21,54,1009,3.58,few clouds
2025-03-27 00:00:00,Bangalore,22.47,56,1010,1.68,clear sky
2025-03-27 03:00:00,Bangalore,26.24,44,1012,3.29,broken clouds
2025-03-27 06:00:00,Bangalore,31.04,28,1010,2.3,scattered clouds
2025-03-27 09:00:00,Bangalore,34.18,19,1006,0.61,clear sky
2025-03-27 12:00:00,Bangalore,32.74,20,1005,2.39,scattered clouds
2025-03-27 15:00:00,Bangalore,31.4,21,1008,2.44,overcast clouds
2025-03-27 18:00:00,Bangalore,27.42,44,1009,4.7,overcast clouds
2025-03-27 21:00:00,Bangalore,24.2,62,1008,2.51,light rain
2025-03-28 00:00:00,Bangalore,23.35,70,1009,2.57,few clouds
2025-03-28 03:00:00,Bangalore,26.59,53,1011,2.22,clear sky
2025-03-28 06:00:00,Bangalore,32.63,28,1010,0.55,clear sky
2025-03-28 09:00:00,Bangalore,35.08,17,1005,1.23,few clouds
2025-03-28 12:00:00,Bangalore,34.06,17,1004,3.44,scattered clouds
2025-03-28 15:00:00,Bangalore,31.13,25,1008,6.03,overcast clouds
2025-03-28 18:00:00,Bangalore,28.85,35,1009,3.22,overcast clouds
2025-03-28 21:00:00,Bangalore,26.72,40,1008,3.19,overcast clouds
2025-03-29 00:00:00,Bangalore,23.99,64,1009,3,broken clouds
2025-03-29 03:00:00,Bangalore,26.91,54,1011,4.36,scattered clouds
2025-03-29 06:00:00,Bangalore,32.66,24,1009,2.18,broken clouds
2025-03-29 09:00:00,Bangalore,35.56,14,1005,2.59,scattered clouds
2025-03-29 12:00:00,Bangalore,34.65,14,1004,5.82,broken clouds
2025-03-29 15:00:00,Bangalore,30.2,20,1008,5.46,scattered clouds
2025-03-29 18:00:00,Bangalore,26.91,33,1009,3.45,few clouds
2025-03-29 21:00:00,Bangalore,24.91,45,1008,2.73,few clouds
2025-03-30 00:00:00,Bangalore,23.25,59,1009,2.07,few clouds
2025-03-30 03:00:00,Bangalore,26.82,45,1011,2.35,overcast clouds
2025-03-30 06:00:00,Bangalore,32.6,22,1010,3.25,overcast clouds
2025-03-30 09:00:00,Bangalore,34.75,16,1006,4.68,overcast clouds
2025-03-30 12:00:00,Bangalore,32.98,19,1006,5.96,overcast clouds
2025-03-30 15:00:00,Bangalore,28.75,27,1010,5.12,overcast clouds
2025-03-30 18:00:00,Bangalore,26.4,36,1011,4.3,broken clouds
2025-03-30 21:00:00,Bangalore,23.44,54,1010,3.6,broken clouds
2025-03-31 00:00:00,Bangalore,22.59,55,1010,2.88,broken clouds
2025-03-31 03:00:00,Bangalore,26.37,44,1011,2.55,scattered clouds
2025-03-31 06:00:00,Bangalore,32.63,21,1010,3.3,few clouds
2025-03-31 09:00:00,Bangalore,35.31,14,1007,6.06,clear sky
2025-03-31 12:00:00,Bangalore,33.31,16,1006,6.97,clear sky
2025-03-26 15:00:00,Hyderabad,30.81,19,1008,3.23,few clouds
2025-03-26 18:00:00,Hyderabad,28.28,24,1009,1.62,few clouds
2025-03-26 21:00:00,Hyderabad,26.78,28,1007,1.83,clear sky
2025-03-27 00:00:00,Hyderabad,25.88,31,1008,1.33,clear sky
2025-03-27 03:00:00,Hyderabad,28.78,35,1011,5.23,clear sky
2025-03-27 06:00:00,Hyderabad,35.29,17,1009,3.04,clear sky
2025-03-27 09:00:00,Hyderabad,37.46,12,1005,1.93,clear sky
2025-03-27 12:00:00,Hyderabad,36.61,12,1004,1.16,clear sky
2025-03-27 15:00:00,Hyderabad,32.73,15,1007,1.41,clear sky
2025-03-27 18:00:00,Hyderabad,29.6,21,1007,1.13,clear sky
2025-03-27 21:00:00,Hyderabad,28.35,24,1006,1.09,clear sky
2025-03-28 00:00:00,Hyderabad,27.61,25,1007,2.27,clear sky
2025-03-28 03:00:00,Hyderabad,31,25,1010,2.23,clear sky
2025-03-28 06:00:00,Hyderabad,36.55,15,1008,3.57,clear sky
2025-03-28 09:00:00,Hyderabad,38.42,10,1004,3.2,clear sky
2025-03-28 12:00:00,Hyderabad,37.75,9,1004,3.2,clear sky
2025-03-28 15:00:00,Hyderabad,32.66,12,1007,3.1,clear sky
2025-03-28 18:00:00,Hyderabad,30.42,15,1007,2.11,few clouds
2025-03-28 21:00:00,Hyderabad,29,19,1006,1.53,clear sky
2025-03-29 00:00:00,Hyderabad,27.73,21,1007,3.9,clear sky
2025-03-29 03:00:00,Hyderabad,31.66,16,1009,2.8,clear sky
2025-03-29 06:00:00,Hyderabad,36.77,12,1008,3.61,clear sky
2025-03-29 09:00:00,Hyderabad,38.57,11,1004,3.61,broken clouds
2025-03-29 12:00:00,Hyderabad,37.63,12,1004,2.9,broken clouds
2025-03-29 15:00:00,Hyderabad,33.69,16,1006,2.31,clear sky
2025-03-29 18:00:00,Hyderabad,30.93,20,1007,1.58,scattered clouds
2025-03-29 21:00:00,Hyderabad,29.07,23,1006,1.22,overcast clouds
2025-03-30 00:00:00,Hyderabad,27.13,29,1007,3.17,broken clouds
2025-03-30 03:00:00,Hyderabad,31.01,25,1010,2.55,overcast clouds
2025-03-30 06:00:00,Hyderabad,35.98,21,1009,3.13,broken clouds
2025-03-30 09:00:00,Hyderabad,37.93,16,1006,4.83,broken clouds
2025-03-30 12:00:00,Hyderabad,36.49,16,1006,4.83,overcast clouds
2025-03-30 15:00:00,Hyderabad,32.53,23,1008,3.28,overcast clouds
2025-03-30 18:00:00,Hyderabad,29.7,33,1009,3.97,overcast clouds
2025-03-30 21:00:00,Hyderabad,27.96,39,1007,2.15,overcast clouds
2025-03-31 00:00:00,Hyderabad,25.41,53,1009,3.56,overcast clouds
2025-03-31 03:00:00,Hyderabad,29.05,43,1011,3.14,broken clouds
2025-03-31 06:00:00,Hyderabad,34.89,25,1010,2.6,scattered clouds
2025-03-31 09:00:00,Hyderabad,38.22,17,1006,4.2,clear sky
2025-03-31 12:00:00,Hyderabad,36.66,16,1006,6.24,clear sky
2025-03-26 15:00:00,Ahmedabad,31.94,24,1007,3.44,clear sky
2025-03-26 18:00:00,Ahmedabad,28.78,32,1009,5.16,clear sky
2025-03-26 21:00:00,Ahmedabad,26.64,41,1007,4.73,clear sky
2025-03-27 00:00:00,Ahmedabad,24.75,55,1009,3.03,clear sky
2025-03-27 03:00:00,Ahmedabad,26.82,48,1011,4.07,clear sky
2025-03-27 06:00:00,Ahmedabad,32.45,23,1010,3.82,clear sky
2025-03-27 09:00:00,Ahmedabad,35.71,18,1007,5.7,clear sky
2025-03-27 12:00:00,Ahmedabad,33.54,23,1007,5.66,clear sky
2025-03-27 15:00:00,Ahmedabad,30.31,22,1008,4.33,clear sky
2025-03-27 18:00:00,Ahmedabad,27.65,18,1009,3.66,clear sky
2025-03-27 21:00:00,Ahmedabad,25.16,38,1008,3.4,clear sky
2025-03-28 00:00:00,Ahmedabad,23.34,41,1009,3.41,clear sky
2025-03-28 03:00:00,Ahmedabad,25.53,39,1011,2.89,scattered clouds
2025-03-28 06:00:00,Ahmedabad,33.38,12,1011,2.57,scattered clouds
2025-03-28 09:00:00,Ahmedabad,37.46,5,1007,2.17,clear sky
2025-03-28 12:00:00,Ahmedabad,37.45,4,1006,4.65,clear sky
2025-03-28 15:00:00,Ahmedabad,29.72,6,1008,4.39,clear sky
2025-03-28 18:00:00,Ahmedabad,26.05,6,1010,4.25,clear sky
2025-03-28 21:00:00,Ahmedabad,24.49,7,1008,3.88,clear sky
2025-03-29 00:00:00,Ahmedabad,22.56,7,1009,3.55,clear sky
2025-03-29 03:00:00,Ahmedabad,26.85,6,1011,2.82,few clouds
2025-03-29 06:00:00,Ahmedabad,34.21,3,1011,3.33,few clouds
2025-03-29 09:00:00,Ahmedabad,37.69,3,1007,1.49,few clouds
2025-03-29 12:00:00,Ahmedabad,38.27,2,1005,2.36,few clouds
2025-03-29 15:00:00,Ahmedabad,30.21,8,1007,4.47,clear sky
2025-03-29 18:00:00,Ahmedabad,28.34,5,1009,3.78,few clouds
2025-03-29 21:00:00,Ahmedabad,26.88,6,1007,3.87,broken clouds
2025-03-30 00:00:00,Ahmedabad,25.74,6,1008,3.15,broken clouds
2025-03-30 03:00:00,Ahmedabad,29.38,5,1010,3.59,clear sky
2025-03-30 06:00:00,Ahmedabad,36.38,3,1010,3.82,clear sky
2025-03-30 09:00:00,Ahmedabad,39.16,3,1007,1.4,clear sky
2025-03-30 12:00:00,Ahmedabad,39.58,3,1006,0.87,clear sky
2025-03-30 15:00:00,Ahmedabad,32.06,7,1008,5.08,clear sky
2025-03-30 18:00:00,Ahmedabad,29.8,7,1009,4.76,clear sky
2025-03-30 21:00:00,Ahmedabad,28.25,6,1007,3.82,clear sky
2025-03-31 00:00:00,Ahmedabad,27.09,6,1008,2.71,clear sky
2025-03-31 03:00:00,Ahmedabad,30.88,5,1010,3.76,clear sky
2025-03-31 06:00:00,Ahmedabad,38.02,4,1010,3.97,clear sky
2025-03-31 09:00:00,Ahmedabad,40.67,5,1006,2.09,scattered clouds
2025-03-31 12:00:00,Ahmedabad,41.12,6,1004,1.86,scattered clouds
2025-03-26 15:00:00,Chennai,27.91,69,1009,5.51,few clouds
2025-03-26 18:00:00,Chennai,27.54,70,1009,4.36,few clouds
2025-03-26 21:00:00,Chennai,26.57,74,1007,3.33,clear sky
2025-03-27 00:00:00,Chennai,25.31,80,1008,4.53,scattered clouds
2025-03-27 03:00:00,Chennai,28.22,65,1010,4.93,clear sky
2025-03-27 06:00:00,Chennai,32.82,43,1008,4.05,clear sky
2025-03-27 09:00:00,Chennai,31.9,50,1005,7.63,clear sky
2025-03-27 12:00:00,Chennai,29.9,61,1005,7.19,clear sky
2025-03-27 15:00:00,Chennai,28.67,72,1007,6.92,clear sky
2025-03-27 18:00:00,Chennai,27.97,75,1008,4.16,clear sky
2025-03-27 21:00:00,Chennai,26.78,78,1006,5.33,clear sky
2025-03-28 00:00:00,Chennai,25.94,79,1007,5.59,clear sky
2025-03-28 03:00:00,Chennai,29.3,62,1009,5.8,few clouds
2025-03-28 06:00:00,Chennai,33.48,48,1008,5.06,broken clouds
2025-03-28 09:00:00,Chennai,31.63,60,1005,7.78,overcast clouds
2025-03-28 12:00:00,Chennai,30.46,67,1004,6.17,overcast clouds
2025-03-28 15:00:00,Chennai,28.68,77,1007,6.47,overcast clouds
2025-03-28 18:00:00,Chennai,28.2,76,1008,5.55,overcast clouds
2025-03-28 21:00:00,Chennai,26.72,82,1006,5.68,broken clouds
2025-03-29 00:00:00,Chennai,26.03,87,1006,6.04,broken clouds
2025-03-29 03:00:00,Chennai,29.49,64,1008,6.4,broken clouds
2025-03-29 06:00:00,Chennai,33.31,48,1008,5.32,overcast clouds
2025-03-29 09:00:00,Chennai,32.61,52,1004,7.74,scattered clouds
2025-03-29 12:00:00,Chennai,30.53,64,1004,7.07,few clouds
2025-03-29 15:00:00,Chennai,28.66,78,1007,7.24,clear sky
2025-03-29 18:00:00,Chennai,28.11,76,1008,5.5,clear sky
2025-03-29 21:00:00,Chennai,27.5,74,1006,5.95,few clouds
2025-03-30 00:00:00,Chennai,27.04,74,1008,4.95,broken clouds
2025-03-30 03:00:00,Chennai,28.92,66,1010,6.49,overcast clouds
2025-03-30 06:00:00,Chennai,32.46,49,1009,6.11,overcast clouds
2025-03-30 09:00:00,Chennai,31.37,55,1007,7.47,overcast clouds
2025-03-30 12:00:00,Chennai,29.45,63,1007,7.56,broken clouds
2025-03-30 15:00:00,Chennai,28.34,70,1009,6.22,scattered clouds
2025-03-30 18:00:00,Chennai,27.76,70,1010,5.39,scattered clouds
2025-03-30 21:00:00,Chennai,26.97,71,1008,3.82,scattered clouds
2025-03-31 00:00:00,Chennai,26.19,74,1009,3.31,broken clouds
2025-03-31 03:00:00,Chennai,28.68,64,1011,4.11,clear sky
2025-03-31 06:00:00,Chennai,30.45,55,1011,6.08,clear sky
2025-03-31 09:00:00,Chennai,30.13,56,1008,6.72,clear sky
2025-03-31 12:00:00,Chennai,28.86,62,1008,6.07,clear sky
2025-03-26 15:00:00,Kolkata,26.89,58,1006,4.65,clear sky
2025-03-26 18:00:00,Kolkata,25.13,75,1006,3.9,clear sky
2025-03-26 21:00:00,Kolkata,24.41,83,1004,4.53,clear sky
2025-03-27 00:00:00,Kolkata,23.65,88,1005,4.57,clear sky
2025-03-27 03:00:00,Kolkata,30.86,48,1007,5.3,clear sky
2025-03-27 06:00:00,Kolkata,38.09,15,1004,3.57,clear sky
2025-03-27 09:00:00,Kolkata,40.51,7,1001,5.39,clear sky
2025-03-27 12:00:00,Kolkata,35.65,13,1001,1.48,clear sky
2025-03-27 15:00:00,Kolkata,27.99,60,1003,4.69,clear sky
2025-03-27 18:00:00,Kolkata,26.34,76,1003,4.66,clear sky
2025-03-27 21:00:00,Kolkata,26.19,73,1002,5.46,clear sky
2025-03-28 00:00:00,Kolkata,24.84,71,1003,4.03,clear sky
2025-03-28 03:00:00,Kolkata,32.17,41,1005,5.7,clear sky
2025-03-28 06:00:00,Kolkata,40.58,11,1004,3.64,clear sky
2025-03-28 09:00:00,Kolkata,42.69,8,1000,5.02,clear sky
2025-03-28 12:00:00,Kolkata,36.06,23,1001,3.38,clear sky
2025-03-28 15:00:00,Kolkata,28.06,73,1004,5.21,clear sky
2025-03-28 18:00:00,Kolkata,26.96,81,1004,5.53,clear sky
2025-03-28 21:00:00,Kolkata,25.77,84,1003,3.48,clear sky
2025-03-29 00:00:00,Kolkata,24.98,74,1005,3.41,clear sky
2025-03-29 03:00:00,Kolkata,35.15,16,1007,4.53,clear sky
2025-03-29 06:00:00,Kolkata,40.09,5,1006,4.24,clear sky
2025-03-29 09:00:00,Kolkata,41.09,6,1003,3.33,clear sky
2025-03-29 12:00:00,Kolkata,35.61,17,1003,3.46,clear sky
2025-03-29 15:00:00,Kolkata,27.95,62,1006,4.29,clear sky
2025-03-29 18:00:00,Kolkata,26.06,74,1007,3.76,clear sky
2025-03-29 21:00:00,Kolkata,24.79,77,1005,3.31,clear sky
2025-03-30 00:00:00,Kolkata,23.84,80,1007,3.38,few clouds
2025-03-30 03:00:00,Kolkata,31.92,47,1009,5.43,broken clouds
2025-03-30 06:00:00,Kolkata,38.37,25,1008,5.16,scattered clouds
2025-03-30 09:00:00,Kolkata,38.67,26,1005,7.55,clear sky
2025-03-30 12:00:00,Kolkata,32.79,41,1006,6.95,clear sky
2025-03-30 15:00:00,Kolkata,27.09,78,1009,5.78,scattered clouds
2025-03-30 18:00:00,Kolkata,26.18,86,1009,5.06,scattered clouds
2025-03-30 21:00:00,Kolkata,25.27,90,1007,5.54,few clouds
2025-03-31 00:00:00,Kolkata,24.79,90,1008,4.81,scattered clouds
2025-03-31 03:00:00,Kolkata,31.78,47,1010,6.24,clear sky
2025-03-31 06:00:00,Kolkata,37.76,26,1009,6.66,clear sky
2025-03-31 09:00:00,Kolkata,36.88,32,1006,8.45,clear sky
2025-03-31 12:00:00,Kolkata,31.48,50,1006,7.87,clear sky
2025-03-26 15:00:00,Pune,28.36,40,1010,3.56,clear sky
2025-03-26 18:00:00,Pune,25.38,47,1011,3.24,clear sky
2025-03-26 21:00:00,Pune,23.93,46,1009,3.06,clear sky
2025-03-27 00:00:00,Pune,22.43,50,1010,2.5,clear sky
2025-03-27 03:00:00,Pune,26.56,36,1012,2.74,clear sky
2025-03-27 06:00:00,Pune,33.07,20,1011,3.16,clear sky
2025-03-27 09:00:00,Pune,36.23,14,1006,3.32,clear sky
2025-03-27 12:00:00,Pune,34.54,19,1006,7.77,clear sky
2025-03-27 15:00:00,Pune,27.93,41,1009,3.21,clear sky
2025-03-27 18:00:00,Pune,25.4,45,1010,3.62,clear sky
2025-03-27 21:00:00,Pune,23.89,42,1009,1.47,clear sky
2025-03-28 00:00:00,Pune,22.72,42,1010,2.53,clear sky
2025-03-28 03:00:00,Pune,26.01,31,1012,1.95,clear sky
2025-03-28 06:00:00,Pune,32.83,17,1011,2.71,clear sky
2025-03-28 09:00:00,Pune,36.08,14,1007,2.37,clear sky
2025-03-28 12:00:00,Pune,36.51,13,1005,2.71,clear sky
2025-03-28 15:00:00,Pune,30.4,33,1009,3.8,scattered clouds
2025-03-28 18:00:00,Pune,27.23,47,1010,2.88,few clouds
2025-03-28 21:00:00,Pune,25.83,46,1008,2.46,clear sky
2025-03-29 00:00:00,Pune,24.71,42,1008,1.62,clear sky
2025-03-29 03:00:00,Pune,28.29,31,1011,0.71,clear sky
2025-03-29 06:00:00,Pune,35.49,13,1010,4.37,clear sky
2025-03-29 09:00:00,Pune,37.9,11,1006,3.4,clear sky
2025-03-29 12:00:00,Pune,37.92,11,1004,3.87,clear sky
2025-03-29 15:00:00,Pune,30.17,24,1008,3.92,few clouds
2025-03-29 18:00:00,Pune,27.95,25,1009,2.6,clear sky
2025-03-29 21:00:00,Pune,26.15,22,1007,2.66,clear sky
2025-03-30 00:00:00,Pune,25.1,20,1009,2.22,clear sky
2025-03-30 03:00:00,Pune,29.44,13,1010,2.36,clear sky
2025-03-30 06:00:00,Pune,37.75,10,1008,5.71,clear sky
2025-03-30 09:00:00,Pune,39.37,11,1005,3.19,clear sky
2025-03-30 12:00:00,Pune,36.23,16,1005,7.49,scattered clouds
2025-03-30 15:00:00,Pune,30.8,24,1009,4.41,overcast clouds
2025-03-30 18:00:00,Pune,27.68,33,1010,3.84,broken clouds
2025-03-30 21:00:00,Pune,26.18,32,1008,3.87,broken clouds
2025-03-31 00:00:00,Pune,25.98,32,1009,2.76,broken clouds
2025-03-31 03:00:00,Pune,28.29,25,1010,2.1,broken clouds
2025-03-31 06:00:00,Pune,34.92,13,1010,0.66,scattered clouds
2025-03-31 09:00:00,Pune,39.26,12,1005,2.25,few clouds
2025-03-31 12:00:00,Pune,36.84,16,1005,7.86,scattered clouds
2025-03-26 15:00:00,Jaipur,27.15,16,1007,2.89,clear sky
2025-03-26 18:00:00,Jaipur,25.22,21,1008,3.39,clear sky
2025-03-26 21:00:00,Jaipur,23.96,24,1007,4.52,clear sky
2025-03-27 00:00:00,Jaipur,22.41,29,1008,4.39,clear sky
2025-03-27 03:00:00,Jaipur,26.99,24,1009,5.21,clear sky
2025-03-27 06:00:00,Jaipur,33.29,18,1008,6.19,clear sky
2025-03-27 09:00:00,Jaipur,35.63,13,1005,8.59,clear sky
2025-03-27 12:00:00,Jaipur,33.23,11,1005,8.37,clear sky
2025-03-27 15:00:00,Jaipur,26.11,15,1007,5.07,clear sky
2025-03-27 18:00:00,Jaipur,23.74,19,1007,5.92,clear sky
2025-03-27 21:00:00,Jaipur,19.49,9,1008,6.22,clear sky
2025-03-28 00:00:00,Jaipur,17.23,6,1010,4.76,clear sky
2025-03-28 03:00:00,Jaipur,22.02,6,1012,5.45,clear sky
2025-03-28 06:00:00,Jaipur,29.32,4,1012,5.39,clear sky
2025-03-28 09:00:00,Jaipur,31.89,3,1008,6.55,clear sky
2025-03-28 12:00:00,Jaipur,30.36,3,1008,6.42,clear sky
2025-03-28 15:00:00,Jaipur,22.08,5,1011,4.39,clear sky
2025-03-28 18:00:00,Jaipur,19.02,6,1012,3.61,clear sky
2025-03-28 21:00:00,Jaipur,18.18,6,1010,3.55,clear sky
2025-03-29 00:00:00,Jaipur,17.28,7,1011,3.18,clear sky
2025-03-29 03:00:00,Jaipur,23.67,5,1012,3.66,broken clouds
2025-03-29 06:00:00,Jaipur,29.61,4,1012,3.69,broken clouds
2025-03-29 09:00:00,Jaipur,32.02,3,1009,4.74,overcast clouds
2025-03-29 12:00:00,Jaipur,29.55,4,1008,5.91,overcast clouds
2025-03-29 15:00:00,Jaipur,23.89,7,1010,3.41,overcast clouds
2025-03-29 18:00:00,Jaipur,21.48,8,1011,3.13,overcast clouds
2025-03-29 21:00:00,Jaipur,19.9,9,1010,3.69,broken clouds
2025-03-30 00:00:00,Jaipur,18.64,10,1010,3.72,scattered clouds
2025-03-30 03:00:00,Jaipur,25.26,7,1012,3.73,broken clouds
2025-03-30 06:00:00,Jaipur,31.66,4,1011,3.19,scattered clouds
2025-03-30 09:00:00,Jaipur,34.59,4,1008,4.17,clear sky
2025-03-30 12:00:00,Jaipur,32.91,4,1008,5.1,clear sky
2025-03-30 15:00:00,Jaipur,24.59,7,1011,4.44,clear sky
2025-03-30 18:00:00,Jaipur,23.23,8,1012,4.11,clear sky
2025-03-30 21:00:00,Jaipur,22.59,8,1010,4.13,clear sky
2025-03-31 00:00:00,Jaipur,20.86,9,1010,3.16,clear sky
2025-03-31 03:00:00,Jaipur,27.74,7,1012,2.78,clear sky
2025-03-31 06:00:00,Jaipur,33.58,4,1011,1.49,clear sky
2025-03-31 09:00:00,Jaipur,36.14,4,1008,2.61,clear sky
2025-03-31 12:00:00,Jaipur,35.16,4,1007,5.39,clear sky
2025-03-26 15:00:00,Lucknow,30.02,10,1005,2.83,clear sky
2025-03-26 18:00:00,Lucknow,28.01,11,1005,2.87,clear sky
2025-03-26 21:00:00,Lucknow,26.01,14,1003,3.26,clear sky
2025-03-27 00:00:00,Lucknow,24.18,15,1004,2.93,clear sky
2025-03-27 03:00:00,Lucknow,31.61,10,1006,5.09,clear sky
2025-03-27 06:00:00,Lucknow,40.02,7,1004,7.73,clear sky
2025-03-27 09:00:00,Lucknow,41.42,7,1001,8.03,clear sky
2025-03-27 12:00:00,Lucknow,39.04,8,1000,6.93,clear sky
2025-03-27 15:00:00,Lucknow,31.76,13,1003,4.31,clear sky
2025-03-27 18:00:00,Lucknow,29.73,16,1003,5.65,clear sky
2025-03-27 21:00:00,Lucknow,27.71,17,1002,4.51,clear sky
2025-03-28 00:00:00,Lucknow,26.54,16,1004,5.99,clear sky
2025-03-28 03:00:00,Lucknow,31.23,9,1007,7.97,clear sky
